"plot","plot_yr","yr","repeat_plot","grid_plot","date_samp","jul_day","easting","northing","coord_comments","grassht","forbht","woodyht","woodypct","basal_area","density","dens_c1","dens_c2","dens_c3","dens_c4","avgdens","stddens","waterpct","rockpct","barepct","slope","aspect","TEC","PH","ORG","S","BCA","BMG","BK","BNA","BH","rain6","rain7","rain8","rain9","rain10","rain11","rain12","rain1","rain2","rain3","rain4","rain5","temp6","temp7","temp8","temp9","temp10","temp11","temp12","temp1","temp2","temp3","temp4","temp5","OrBis","bison","YrsOB","BP5Yrs","YrsSLB","burn","date_of_burn","jul_day_burn","logP","logCA","logMG","logK","logNA.","logB","logFE","logMN","logCU","logZN","logAL","eastness","northness"
243,243.1997,1997,0,1,1997-06-19,170,734000,4072000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,10,7,2,40,27.23,6.1,5.6,"31",69.98,9.06,1.83,0.43,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,3.58103894877217,2.47129171105894,2.28780172993023,1.43136376415899,0.290034611362518,2.04921802267018,1.49136169383427,0.33645973384853,0.491361693834273,2.76267856372744,0.745113160479349,-0.666938061652262
245,245.1997,1997,0,1,1997-06-19,170,730000,4074000,"",NA,NA,0,2,2191,16,NA,NA,NA,NA,0,0,0,10,3,21,244,20.46,5.8,3,"30",56.99,13.93,1.55,0.72,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04139268515823,3.36772854608698,2.53402610605613,2.09342168516224,1.53147891704226,0.232996110392154,2.14921911265538,1.73239375982297,0.255272505103306,0.322219294733919,2.79098847508882,-0.864536299344272,0.502570380261423
246,246.1997,1997,0,1,1997-06-18,169,732000,4074000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,1,1,20,315,21.9,6,5.2,"33",61.51,15.79,1.4,0.91,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,3.43039759138697,2.61804809671209,2.07918124604762,1.66275783168157,0.252853030979893,2.18752072083646,1.20411998265592,0.315970345456918,0.462397997898956,2.71767050300226,0.745133264557413,0.666915600394842
247,247.1997,1997,0,1,1997-06-19,170,733000,4075000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,1,2,221,27.16,6.5,5,"35",74.34,10.71,1.86,0.69,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.698970004336019,3.60616631460762,2.54282542695918,2.29446622616159,1.63346845557959,0.315970345456918,2.08635983067475,1.50514997831991,0.457881896733992,0.361727836017593,2.71432975974523,0.885938797878757,0.463802163010418
248,248.1997,1997,0,1,1997-06-20,171,735000,4072000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0,20,1,270,24.96,5.9,5.3,"33",65.93,8.28,1.82,0.37,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.51732788229437,2.39445168082622,2.24797326636181,1.32221929473392,0.247973266361807,2.13033376849501,1.67209785793572,0.409933123331295,0.662757831681574,2.82607480270083,-0.176045946471211,0.984381950632505
249,249.1997,1997,0,1,1997-06-20,171,736000,4072000,"",NA,NA,0,1,0,10,NA,NA,NA,NA,0,0,0,20,20,0,120,42.52,7.4,7,"46",86.22,7.84,1.67,0.27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.86522245629018,2.60205999132796,2.44247976906445,1.41497334797082,0.456366033129043,1.91907809237607,1.96378782734556,0.555094448578319,0.826074802700826,2.54777470538782,0.580611184212314,0.814180970526562
250,250.1997,1997,0,1,1997-06-20,171,733000,4070000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,5,2,320,35.46,6.8,7,"34",82.88,7.68,1.42,0.42,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.76922958173659,2.51454775266029,2.29225607135648,1.53147891704226,0.330413773349191,2.04139268515822,1.63346845557959,0.484299839346786,0.778151250383644,2.71933128698373,-0.428155428084452,0.903705111970614
251,251.1997,1997,0,1,1997-06-20,171,736000,4071000,"",NA,NA,0,70,21139,90,25,62,76,82,61.3,25.6,0,2,30,10,38,31.01,6.6,5.4,"34",81.12,5.99,1.7,0.39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.70165431732575,2.34830486304816,2.31386722036915,1.44715803134222,0.315970345456918,2.19312459835446,2.02530586526477,0.442479769064449,0.672097857935718,2.71767050300226,0.296368578709385,0.955073644047295
252,252.1997,1997,0,1,1997-06-25,176,733000,4074000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,0,10,2,310,33.24,7.4,5.3,"41",84.7,9.18,1.72,0.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.75058552734101,2.56348108539441,2.34830486304816,1.47712125471966,0.41161970596323,1.99122607569249,1.77815125038364,0.495544337546448,0.397940008672038,2.45178643552429,0.85088768865586,-0.525347638515573
253,253.1997,1997,0,1,1997-06-25,176,733000,4071000,"",NA,NA,0,0,0,0,NA,NA,NA,NA,0,0,0,10,20,1,40,26.79,6.3,5,"27",74.58,6.72,2.81,0.29,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778151250383644,3.60162547955394,2.33445375115093,2.46834733041216,1.25527250510331,0.320146286111054,1.80617997398389,2.33243845991561,0.482873583608754,0.716003343634799,2.86569605991607,0.745113160479349,-0.666938061652262
255,255.1997,1997,0,1,1997-06-26,177,735000,4071000,"",NA,NA,0,0.5,0,0,NA,NA,NA,NA,0,0,0,7,2,21,310,35.71,7.3,4.1,"30",89.36,4.9,1.44,0.21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.80495679985749,2.32221929473392,2.30319605742049,1.23044892137827,0.354108439147401,1.74036268949424,1.85125834871908,0.315970345456918,0.491361693834273,2.42651126136458,0.85088768865586,-0.525347638515573
256,256.1997,1997,0,1,1997-06-26,177,729000,4080000,"",NA,NA,0,2,0,0,NA,NA,NA,NA,0,0,0,0,2,3,38,15.93,6,3.9,"34",60.33,17.32,1.48,0.49,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.28375338333253,2.51982799377572,1.96378782734556,1.25527250510331,0.217483944213906,2.10380372095596,1.60205999132796,0.278753600952829,0.431363764158987,2.84135947045485,0.296368578709385,0.955073644047295
257,257.1997,1997,0,1,1997-06-26,177,730000,4081000,"",NA,NA,0,5,0,0,NA,NA,NA,NA,0,0,0,0.5,0,3,320,20.4,6,5.2,"36",63.87,13.56,1.73,0.43,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07918124604762,3.41597441137657,2.52113808370404,2.13987908640124,1.30102999566398,0.252853030979893,2.27415784926368,1.61278385671974,0.298853076409707,0.792391689498254,2.76117581315573,-0.428155428084452,0.903705111970614
258,258.1997,1997,0,1,1997-06-27,178,730000,4079000,"",NA,NA,0,10,0,0,NA,NA,NA,NA,0,0,0,20,5,11,30,23.63,5.6,6.2,"35",46.59,18.06,1.65,0.5,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.34281731463573,2.70926996097583,2.18184358794477,1.43136376415899,0.227886704613674,2.31175386105575,1.49136169383427,0.439332693830263,0.612783856719735,2.8767949762007,-0.988031624092862,0.154251449887584
301,301.1998,1998,0,1,1998-06-03,154,731000,4083000,"",0.6,0.7,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,0,30,4,140,16.95,5.8,3.62,"26",51.5,14.75,1.8,0.51,31.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.24204423936955,2.47712125471966,2.07554696139253,1.30102999566398,0.230448921378274,2.03742649794062,1.75587485567249,0.382017042574868,0.47567118832443,2.85793526471943,0.980239659440312,-0.197813574004268
302,302.1998,1998,0,1,1998-06-03,154,732000,4082000,"",0.6,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,20,1,135,23.48,6.1,5.18,"38",51.32,21.37,1.75,2.87,22.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,3.38201704257487,2.77959649125782,2.20411998265592,2.19033169817029,0.250420002308894,2.33445375115093,1.73239375982297,0.495544337546448,0.578639209968072,2.80071707828239,0.0883686861040014,-0.996087835141185
304,304.1998,1998,0,1,1998-06-04,155,731000,4081000,"",0.8,0.8,0.6,5,0,0,NA,NA,NA,NA,0,0,0,0,15,5,220,22.11,5.8,4.85,"34",59.38,14.06,1.88,0.57,24.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.41929472175346,2.57170883180869,2.20951501454263,1.46239799789896,0.269512944217916,2.25527250510331,1.41497334797082,0.552668216112193,0.47567118832443,2.79239168949825,0.0883987124875315,0.996085170871722
305,305.1998,1998,0,1,1998-06-04,155,731000,4080000,"",0.8,0.8,10,60,24530,224,39,79,73,40,57.8,21.2,0,3,5,3,115,20.68,5.6,3.6,"34",50.29,10.07,1.51,0.57,37.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.31806333496276,2.39794000867204,2.08635983067475,1.43136376415899,0.230448921378274,2.40654018043396,2.06445798922692,0.637489729512511,0.726727209026572,2.82477646247555,0.94543533402477,-0.325809805219964
306,306.1998,1998,0,1,1998-06-04,155,732000,4079000,"",0.7,0.6,0.4,1,0,0,NA,NA,NA,NA,0,0,0,2,1,8,330,26.03,5.8,5.71,"38",42.32,16.17,1.67,0.63,39.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.34301449715077,2.70329137811866,2.23044892137827,1.57978359661681,0.230448921378274,2.47567118832443,1.36172783601759,0.511883360978874,0.639486489268586,2.94200805302231,-0.132381629205452,-0.991198821755207
310,310.1998,1998,0,1,1998-06-05,156,731000,4085000,"",1,0.7,0.6,1,0,0,NA,NA,NA,NA,0,0,0,20,10,31,30,20.52,5.8,4.14,"25",54.65,16.77,2.15,0.47,25.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.35082927358297,2.6159500516564,2.23552844690755,1.34242268082221,0.217483944213906,2.03342375548695,1.5910646070265,0.403120521175818,0.41161970596323,2.92890769024395,-0.988031624092862,0.154251449887584
311,311.1998,1998,0,1,1998-06-05,156,732000,4086000,"",0.5,0.7,0.4,1,0,0,NA,NA,NA,NA,0,0,0,3,15,12,120,25.81,5.9,6.9,"31",52.15,15.43,1.94,0.4,30.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.43007505555194,2.67942789661212,2.29003461136252,1.38021124171161,0.230448921378274,2.36735592102602,1.47712125471966,0.396199347095736,0.770115294787102,2.78816837114117,0.580611184212314,0.814180970526562
312,312.1998,1998,0,1,1998-06-05,156,732000,4085000,"",0.5,0.6,0.4,1,0,0,NA,NA,NA,NA,0,0,0,10,10,12,215,23.36,5.8,6.26,"34",50.94,18.09,2.07,0.87,28.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.37657695705651,2.70500795933334,2.27646180417324,1.67209785793572,0.260071387985075,2.40823996531185,1.43136376415899,0.378397900948138,0.713490543093943,2.8733206018154,0.980245621957223,0.197784025223722
313,313.1998,1998,0,1,1998-06-05,156,730000,4084000,"",1,0.9,0,0,0,0,NA,NA,NA,NA,0,0,0,0.5,10,7,72,37.89,7.3,6.72,"36",91.63,5.78,2.33,0.24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.84160971216844,2.41995574848976,2.53781909507327,1.32221929473392,0.440909082065218,1.97772360528885,2.08278537031645,0.406540180433955,0.383815365980431,2.69897000433602,0.253823362762036,-0.967250588273882
314,314.1998,1998,0,1,1998-06-05,156,730000,4085000,"",0.5,0.8,0.5,5,0,0,NA,NA,NA,NA,0,0,0,0.5,10,3,220,32.71,6.5,8.26,"32",76.06,8.56,2.51,0.31,12.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.69688037168276,2.52633927738984,2.50514997831991,1.36172783601759,0.311753861055754,2.10037054511756,2.06818586174616,0.492760389026837,0.787460474518415,2.78390357927274,0.0883987124875315,0.996085170871722
315,315.1998,1998,0,1,1998-06-09,160,732000,4080000,"",0.6,0.7,0.5,0.5,0,0,NA,NA,NA,NA,0,0,0,7,10,4,150,19.11,6.3,5.09,"27",72.66,14.96,3.14,0.48,8.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.44357587975026,2.53529412004277,2.36921585741014,1.32221929473392,0.214843848047698,2.06069784035361,1.69019608002851,0.389166084364532,0.47567118832443,2.81756536955978,-0.714876429629165,0.699250806478375
316,316.1998,1998,0,1,1998-06-09,160,733000,4080000,"",1,0.9,0.7,0.5,0,0,NA,NA,NA,NA,0,0,0,1,40,5,5,34.6,7.2,5.79,"40",82.83,14.09,2.1,0.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14612803567824,3.75830618172531,2.76715586608218,2.45331834004704,1.89209460269048,0.334453751150931,2.13987908640124,1.61278385671974,0.44870631990508,0.720159303405957,2.73479982958885,-0.958924274663138,0.283662185463226
318,318.1998,1998,0,1,1998-06-09,160,734000,4080000,"",0.6,0.8,0,0,0,0,NA,NA,NA,NA,0,0,0,15,10,1,318,31.77,7.6,5.24,"56",87.05,10.05,1.9,1.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.74280365846917,2.58319877396862,2.37291200297011,1.86923171973098,0.41161970596323,2.25767857486918,2.01703333929878,0.61066016308988,0.614897216033135,2.66181268553726,-0.643561205976262,-0.765394652556692
320,320.1998,1998,0,1,1998-06-10,161,735000,4083000,"",NA,NA,3,10,1437,6,34,2,1,12,12.3,15.3,0,15,5,15,320,30.64,6.7,6.83,"37",83.63,7.86,2.74,0.31,5.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44715803134222,3.70969386972779,2.46089784275655,2.51454775266029,1.34242268082221,0.344392273685111,2.07918124604762,2.11727129565576,0.532754378992498,1.12188798510368,2.70156798505593,-0.428155428084452,0.903705111970614
321,321.1998,1998,0,1,1998-06-10,161,734000,4084000,"",1,0.8,0.6,1,0,0,NA,NA,NA,NA,0,0,0,5,0,10,33,29.49,5.8,7.11,"39",47,16.19,1.62,0.6,34.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,3.44279322593977,2.75815462196739,2.26951294421792,1.61278385671974,0.230448921378274,2.42651126136458,1.55630250076729,0.506505032404872,0.775974331129369,2.93751789201735,0.999911860107267,-0.0132767472230595
322,322.1998,1998,0,1,1998-06-10,161,735000,4084000,"",0.7,0.6,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,2,280,26.74,6.8,6.04,"31",81.6,15.52,2.22,0.67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778151250383644,3.6398847419163,2.69722934275972,2.3654879848909,1.61278385671974,0.330413773349191,2.20682587603185,1.77815125038364,0.396199347095736,0.450249108319361,2.75511226639507,-0.387809420829229,-0.921739579879316
323,323.1998,1998,0,1,1998-06-10,161,736000,4084000,"",0.5,0.6,0,0,0,0,NA,NA,NA,NA,0,0,0,10,10,3,240,40.59,7.6,5.63,"56",89.74,8.07,1.71,0.48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.845098040014257,3.86242955610601,2.59439255037543,2.43296929087441,1.65321251377534,0.359835482339888,2.02530586526477,1.91381385238372,0.547774705387823,0.606381365110605,2.60314437262018,0.945445154921117,0.325781305535148
324,324.1998,1998,0,1,1998-06-10,161,737000,4084000,"",0.5,0.4,0.3,0.5,0,0,NA,NA,NA,NA,0,0,0,15,5,10,230,33.96,7.3,6.62,"34",89.61,7.41,2.55,0.44,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.954242509439325,3.78433194802215,2.48000694295715,2.52891670027765,1.53147891704226,0.399673721481038,2,2.13672056715641,0.606381365110605,0.720159303405957,2.75434833571102,-0.616064204053364,-0.787695941645058
325,325.1998,1998,0,1,1998-06-10,161,736000,4070000,"",0.8,0.7,0.6,1,0,0,NA,NA,NA,NA,0,0,0,3,0,3,307,34.32,7.2,7.68,"31",91.03,6.36,2.24,0.38,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.79574102086924,2.41830129131975,2.47712125471966,1.47712125471966,0.382017042574868,2.08278537031645,1.94939000664491,0.555094448578319,0.88930170250631,2.73957234445009,-0.768235364237447,0.640167497718337
326,326.1998,1998,0,1,1998-06-10,161,737000,4070000,"",0.5,1,8,65,23441,131,78,70,62,70,70,6.5,0,0.5,75,2,45,28.81,6.2,6.53,"29",69.73,8.53,2.87,0.38,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25527250510331,3.60400993241223,2.46982201597816,2.50785587169583,1.39794000867204,0.303196057420489,2.23552844690755,2.19589965240923,0.298853076409707,0.940516484932567,2.75511226639507,0.850903524534118,0.52532198881773
327,327.1998,1998,0,1,1998-06-10,161,736000,4069000,"",0.8,0.8,0,0,0,0,NA,NA,NA,NA,0,0,0,0,1,1,196,18.4,6.2,4.17,"25",63.21,10.78,3.04,0.61,22.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.36660971039243,2.37657695705651,2.3384564936046,1.41497334797082,0.238046103128795,2.11058971029925,1.80617997398389,0.445604203273598,0.662757831681574,2.89376176205794,0.939530055569931,0.342466457745517
328,328.1998,1998,0,1,1998-06-10,161,738000,4070000,"",1.4,0.9,1.2,2,0,0,NA,NA,NA,NA,0,0,0,5,5,3,300,12.98,5.6,4,"22",37.44,9.05,2.37,0.7,50.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11394335230684,2.98766626492627,2.14921911265538,2.07918124604762,1.32221929473392,0.193124598354462,2.35024801833416,1.61278385671974,-0.0362121726544447,0.836324115706752,2.80685802951882,-0.999755839901149,-0.0220966192786839
329,329.1998,1998,0,1,1998-06-11,162,737000,4069000,"",0.6,0.6,6,10,1384,33,0,4,0,0,1,2,0,20,10,20,330,21.92,6.4,5.23,"33",72.92,15.82,2.83,0.77,7.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25527250510331,3.50474263627169,2.61909333062674,2.38381536598043,1.5910646070265,0.252853030979893,2.13353890837022,2.27415784926368,0.367355921026019,0.932473764677153,2.83758843823551,-0.132381629205452,-0.991198821755207
330,330.1998,1998,0,1,1998-06-11,162,729000,4083000,"",0.9,0.7,1.2,2,0,0,NA,NA,NA,NA,0,0,3,0,1,5,320,27.05,7,4.47,"137",65.18,26.8,1.4,6.61,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.5472823079633,2.93951925261862,2.17026171539496,2.61384182187607,0.313867220369153,2.17026171539496,2.03342375548695,0.588831725594207,0.450249108319361,2.68394713075151,-0.428155428084452,0.903705111970614
332,332.1998,1998,0,1,1998-06-11,162,730000,4083000,"",0.6,0.6,0,0,0,0,NA,NA,NA,NA,0,0,30,0,2,2,300,12.77,7.1,3.01,"31",71.93,22.06,1.57,4.43,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.903089986991944,3.26410915630581,2.52891670027765,1.89209460269048,2.11394335230684,0.209515014542631,2.2718416065365,1.90308998699194,0.33645973384853,0.509202522331103,2.59659709562646,-0.999755839901149,-0.0220966192786839
333,333.1998,1998,0,1,1998-06-11,162,735000,4082000,"",0.5,0.8,0.3,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,10,4,300,12.86,5.7,3.19,"26",42.77,12.77,1.79,1.25,41.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778151250383644,3.04139268515822,2.29446622616159,1.95424250943932,1.56820172406699,0.209515014542631,2.44715803134222,1.11394335230684,0.0934216851622351,0.322219294733919,2.7979596437372,-0.999755839901149,-0.0220966192786839
334,334.1998,1998,0,1,1998-06-11,162,729000,4084000,"",1.2,1.3,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,0,0,8,122,39.6,7.7,4.88,"43",86.26,11.83,1.39,0.53,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.83454785768095,2.74973631556906,2.33243845991561,1.68124123737559,0.419955748489758,2.26007138798507,2.10380372095596,0.569373909615046,0.305351369446624,2.56584781867352,0.498713153896394,-0.86676709105198
335,335.1998,1998,0,1,1998-06-11,162,736000,4082000,"",0.6,0.9,0,0,0,0,NA,NA,NA,NA,0,0,0,0,10,8,325,31.52,6.4,6.8,"32",85.26,10.58,2.33,0.36,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.73037846858764,2.60205999132796,2.45788189673399,1.41497334797082,0.315970345456918,2.02118929906994,1.93951925261862,0.44870631990508,0.606381365110605,2.86153441085904,-0.98803627345417,-0.154221666243094
336,336.1998,1998,0,1,1998-06-11,162,732000,4083000,"",0.6,0.6,0.2,0.5,0,0,NA,NA,NA,NA,0,0,0,0.5,0,2,218,19.18,6.1,4.26,"36",60.19,14.99,1.48,1.9,21.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.778151250383644,3.36342393291718,2.53781909507327,2.04532297878666,1.92427928606188,0.225309281725863,2.43296929087441,1.99122607569249,0.378397900948138,0.631443769013172,2.70070371714502,-0.942524527329403,-0.334136970990171
337,337.1998,1998,0,1,1998-06-11,162,737000,4081000,"",0.6,0.5,0.4,0.5,0,0,NA,NA,NA,NA,0,0,0,1,5,4,30,26.58,5.9,5.7,"33",62.85,14.33,2.26,0.52,20.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.52387647563813,2.65991620006985,2.36921585741014,1.50514997831991,0.260071387985075,2.12057393120585,1.67209785793572,0.307496037913213,0.64738297011462,2.88309335857569,-0.988031624092862,0.154251449887584
